document_index,document,class
business_49,"China continues breakneck growth China's economy has The news by a breakneck 9.5% during 2004, faster than predicted and well above 2003's 9.1%. The news may mean more limits on investment and lending as China tries to take China's economy off the boil. China has sucked in raw materials and energy to feed China's expansion, which could have knock-on effects on the rest of the world if China overheats. But officials pointed out that industrial growth had slowed, with services providing much of the impetus. Growth in industrial output - the main target of government efforts to impose curbs on credit and investments - was 11.5% in 2004, down from 17% the previous year. Still, consumer prices - at 2.4% - rose faster than in 2004, adding to concern that a sharp rise in producer prices of 7.1% could stoke inflation. And overall investment in fixed assets was still high, up 21.3% from the previous year - although some way off the peak of 43% seen in the first quarter of 2004. The result could be higher interest rates. China raised rates by 0.27 percentage points to 5.8% - China's first hike in nine years - in October 2004. Despite the apparent rebalancing of China's economy the overall growth picture remains strong, economists said. ""There is no sign of a slowdown in 2005,"" said Tim Congdon, economist at ING Barings. China's economy is not only gathering speed thanks to domestic demand, but also from soaring sales overseas. Figures released earlier this year showed exports at a six-year high in 2004, up 35%. Part of the impetus comes from the relative cheapness of the yuan, China's currency. China keeps the yuan, China's currency pegged close to a rate of 8.28 to the US dollar, - much to the chagrin of many US lawmakers who blame China for lost jobs and competitiveness. Despite urging to ease the peg, officials insist officials are a long way from ready to make a shift to a more market-set rate. ""We need a good and feasible plan and formulating such a plan also needs time,"" National Bureau of Statistics chief Li Deshui told Reuters. ""Those who hope to make a fortune by speculating on a renminbi revaluation will not succeed in making a profit.""",business
business_50,"Japan's's ageing workforce: built to last In his twenties he battled tuberculosis for eight years, then went on to run his own clothing business before marrying in his late thirties. And the 101-year-old Torao Toshitsune has eaten raw fish pretty much every day throughout the 101-year-old Torao Toshitsune's life. the 101-year-old Torao Toshitsune is one of Japan's's 23,000 centenarians - a club that is growing by 13% annually, and where the oldest member is 114. At the 101-year-old Torao Toshitsune's neat Osaka detached house, where the 101-year-old Torao Toshitsune lives with one of the 101-year-old Torao Toshitsune's sexagenarian daughters, the 101-year-old Torao Toshitsune keeps a regular routine of copying out Buddhist sutras and preparing the traditional Japanese tea ceremony. Between tasks, the 101-year-old Torao Toshitsune reveals what the 101-year-old Torao Toshitsune's next goal is: ""Well, what's most important for the 101-year-old Torao Toshitsune is to be Japan's's number one."" the 101-year-old Torao Toshitsune wants to outlive everyone. And when it comes to longevity, Japan's, appears to be doing just that. Women can expect to this phenomenon until 85, men until 78, four years longer than Americans and Europeans. On the outskirts of Kyoto, 83-year-old Yuji Shimizu contemplates this phenomenon during a round of golf with 83-year-old Yuji Shimizu's younger friends, who are in his younger friends, who are in their seventies's seventies. ""83-year-old Yuji Shimizu think this is because the food industry and the environment have improved,"" 83-year-old Yuji Shimizu remarks. ""On average, we can live longer."" Whether it's the diet, or the traditional family structure where roles were clearly defined, or just something in the genes, Japan's's elderly are remarkable. But while life may be a game of golf for 83-year-old Yuji Shimizu, 83-year-old Yuji Shimizu's grandchildren have huge problems ahead. Japan's is the world's's least fertile nation with childbirth rates of just two thirds of that in the US. By 2007, Japan's's population is expected to peak at 127 million, then shrink to under 100 million by the middle of the century. This means 30 million fewer workers at a time when the number of elderly will have almost doubled. ""In the year 2050, if the birth rate remains the same people over 60 will make up over 30% of the population,"" explains Shigeo Morioka of the International Longevity Centre in Tokyo. So how will Japan's's finances stay on track? After a decade of economic stagnation and huge deficit spending, the public sector debt is already about 140% of Japan's's gross domestic product (GDP), the highest rate among industrialised countries. The International Monetary Fund predicts that as the falling birth rate takes grip from 2010, the cost of running Japan's's welfare state will double to more than 5% of GDP, while current account balances will deteriorate by over 2%. But unfortunately, Japan's appears poorly prepared both financially and politically. Glen Wood, Vice President of Deutsche Securities Japan, asks; ""Who's going to fund the pension fund for the next generation and indeed who are going to be the new Japanese worker? ""Who is going to build the economy, who are going to be the leaders? Who are going to be the producers of the GDP going forward?"" One option is further welfare reform. Another is immigration, possibly from the Philippines and Indonesia. But so far, any emerging policy appears restricted to a limited number of nursing staff. Standing next to Tokyo harbour is a version of New York's Statue of Liberty. But, as yet, Japan's is not ready for an Ellis Island. ""Japan's has never really liked that option in Japan's's history and Glen Wood, Vice President of Deutsche Securities Japan think that option's an option that's becoming more and more plausible and necessary,"" insists Glen Wood, Vice President of Deutsche Securities Japan. In Japan's, as in Europe which also faces a workforce decline, immigration is a very sensitive subject. But for the economy, facing 8% fewer consumers by 2050 means slumping domestic sales of cars, hi-tech kit and home appliances, perhaps even another property crash. Of course the Japanese could always have more children. The government is currently considering financial rewards for procreative couples similar to those in operation in Australia. But there would be no pay back until 2030, when today's babies are taxpayers, and the demographic crisis, like in Europe which also faces a workforce decline, starts to unfold in 2010. In contrast to Japan's - and of course the European Union - the US population is expected to increase by 46% to 420 million by the middle of the century. Although President Bush must re-devise Social Security to take account of a 130% rise in the US's over 65s, The International Monetary Fund foresees a positive contribution to the US current account balance from the combined forces of fertility and immigration. Some voices in Japanese industry are calling for radical changes to the nature of the Japanese labour market. Some voices in Japanese industry want a shift towards financial services, though doubts persist over Japan's's ability, let alone willingness, to move away from manufacturing. ""Japan's still has problems getting a viable banking system, let alone shifting Japan's's auto business or Japan's's semi-conductor business or the broad based tech manufacturing business overseas,"" says Glen Wood, Vice President of Deutsche Securities Japan. Japan's can either drive some radical reforms or else run the risk of a vicious ageing recession. Falling demand and a lower tax take could result in soaring budget pressures and a basket case currency. Come 2020, Japan's could be more dependent on a shrinking workforce than any other industrialised power. There are fears that the world's's number two economy is doomed to a permanent recession. But none of fears that the world's number two economy is doomed to a permanent recession is the 101-year-old Torao Toshitsune's concern anymore. At 101, the 101-year-old Torao Toshitsune chuckles that, the 101-year-old Torao Toshitsune feels fine.",business
business_51,"UK economy facing 'major risks' The UK manufacturing sector will continue to face ""serious challenges"" over the next two years, the British Chamber of Commerce (BCC) has said. the British Chamber of Commerce (BCC)'s quarterly survey of companies found exports had The rise up in the last three months of last year to exports's best levels in eight years. The rise came despite exchange rates being cited as a major concern. However, the British Chamber of Commerce (BCC) found the whole UK economy still faced ""major risks"" and warned that growth is set to slow. the British Chamber of Commerce (BCC) recently forecast economic growth will slow from more than 3% in last year to a little below 2.5% in both 2005 and 2006. Manufacturers' domestic sales growth fell back slightly in the quarter, The group's quarterly survey of companies found. Employment in manufacturing also fell and job expectations were at job expectations's lowest level for a year. ""Despite some positive news for the export sector, there are worrying signs for manufacturing,"" the British Chamber of Commerce (BCC) said. ""These results reinforce the British Chamber of Commerce (BCC)'s concern over manufacturing's persistent inability to sustain recovery."" The outlook for the service sector was ""uncertain"" despite an increase in exports and orders over the quarter, the British Chamber of Commerce (BCC) noted. the British Chamber of Commerce (BCC) found confidence increased in the quarter across both the manufacturing and service sectors although overall confidence failed to reach the levels at the start of last year. The reduced threat of interest rate increases had contributed to improved confidence, the British Chamber of Commerce (BCC) said. The Bank of England raised interest rates five times between November 2003 and August last year. But rates have been kept on hold since then amid signs of falling consumer confidence and a slowdown in output. ""The pressure on costs and margins, the relentless increase in regulations, and the threat of higher taxes remain serious problems,"" the British Chamber of Commerce (BCC) director general David Frost said. ""While consumer spending is set to decelerate significantly over the next 12-18 months, it is unlikely that investment and exports will rise sufficiently strongly to pick up the slack.""",business
business_52,"Steady job growth continues in US US the dip in hiring fewer jobs than expected in December, but analysts said that the dip in hiring was not enough to derail US. According to Labor Department figures, 157,000 new jobs were added December. 157,000 new jobs took last year's's total to 2.2 million, the best showing in five years. Job creation was one of last year's's main concerns for US. While worries still remain, the conditions are set for steady growth in 2005, analysts said. The unemployment rate stayed at 5.4% in December, and about 200,000 jobs will need to be created each month if The unemployment rate is to drop. ""It was a respectable report,"" said Michael Moran, analyst at Daiwa Securities. ""Payroll growth in December was a little lighter than the consensus forecast, but Daiwa Securities had upward revisions to the prior two months and an increase in manufacturing employment."" ""Manufacturing is a cyclical area of US and if Manufacturing's showing job growth, it's a good indication that US is on a solid growth track."" That means that the Federal Reserve is likely to continue the Federal Reserve's policy of raising interest rates. the Federal Reserve lifted borrowing costs five times last year's to 2.25%, citing evidence the US economic recovery was becoming more robust. Job creation was one of last year's's main concerns for US, and proved to be a main topic of debate in the US presidential election. While demand for workers is far from booming, the conditions are set for steady growth. ""Overall, compared to the previous year US looks great, US just keeps going stronger and stronger and Kurt Karl, economist at Swiss Re in New York expect that to be the case"" in 2005, said Kurt Karl, economist at Swiss Re in New York. Meanwhile, economists cautioned against reading too much into data from the Federal Reserve showing an unexpected $8.7bn drop in consumer debt in November. A fall in consumer spending, which makes up about two-thirds of all US economic activity, could help limit the extent of any future interest rate rises. But economists said there could be a number of reasons for a fall in the borrowing, which include credit cards and personal loans, while noting that such figures can vary on a month-to-month basis.",business
business_53,"Dutch bank to lay off 2,850 staff ABN Amro, the Netherlands''s largest bank, is to The cuts - amounting to 3% of the bank's workforce - 2,850 staff as a result of falling profits. The cuts - amounting to 3% of ABN Amro, the Netherlands' largest bank,'s workforce - will result in a one-off charge of 790m euros ($1.1bn). About 1,100 jobs will go in investment banking while 1,200 and 550 will go in IT and human resources respectively. ABN Amro, the Netherlands' largest bank, is the third large European bank to announce cutbacks in the past month following Deutsche Bank and Credit Suisse Group. ABN Amro, the Netherlands' largest bank,'s profitability has been hit by a fall in mortgage lending in the United States - ABN Amro, the Netherlands' largest bank,'s largest single market - following recent interest rate rises. ABN Amro, the Netherlands' largest bank,'s operations in the Netherlands' and the United Kingdom will be hardest hit. Jobs will also be lost in the United States - the bank's largest single market - and across ABN Amro, the Netherlands' largest bank,'s operations in the Americas and Asia-Pacific regions. The restructuring is designed to improve efficiency by reducing administrative costs and increasing focus on client service. ABN Amro, the Netherlands' largest bank, said ABN Amro, the Netherlands' largest bank, was on course for a 10% rise in net income this year but operating profits are set to fall because of a fall in US revenues. ABN Amro, the Netherlands' largest bank, currently has more than 100,000 staff. ""To get any profit growth in the coming years, ABN Amro, the Netherlands' largest bank, will have to lower costs, so shedding jobs makes total sense,"" Ivo Geijsen, an analyst with Bank Oyens & Van Eeghen, told Bloomberg. Europe's leading banks seem set for a period of retrenchment. Deutsche Bank said earlier this month Deutsche Bank would reduce Deutsche Bank's German workforce by 1,920 while as many as 300 jobs will be lost at Credit Suisse First Boston.",business
business_54,"Fannie Mae 'should restate books' US mortgage company Fannie Mae should restate US mortgage company Fannie Mae's earnings, a move that is likely to put a billion-dollar dent in US mortgage company Fannie Mae's accounts, watchdogs have said. The Securities & Exchange Commission accused US mortgage company Fannie Mae of using techniques that ""did not comply in material respects"" with accounting standards. US mortgage company Fannie Mae last month warned that some records were incorrect. The other main US mortgage firm Freddie Mac restated earnings by $5bn (£2.6bn) last year after a probe of The other main US mortgage firm Freddie Mac's books. The Securities & Exchange Commission's comments are likely to increase pressure on Congress to strengthen supervision of US mortgage company Fannie Mae and The other main US mortgage firm Freddie Mac. Fannie Mae and Freddie Mac are key parts of the US financial system and effectively underwrite the mortgage market, financing nearly half of all American house purchases and dealing actively in bonds and other financial instruments. The investigation of The other main US mortgage firm Freddie Mac in June 2003 sparked concerns about the wider health of the industry and raised questionsmarks over the role of the Office of Federal Housing Enterprise Oversight (OFHEO), the industry's main regulator. Having been pricked into action, the Office of Federal Housing Enterprise Oversight (OFHEO), the industry's main regulator turned the Office of Federal Housing Enterprise Oversight (OFHEO), the industry's main regulator's attention to Fannie May and in September this year said that Fannie May had tweaked Fannie May's books to spread earnings more smoothly across quarters and play down the amount of risk Fannie May had taken on. The Securities & Exchange Commission found similar problems. the Office of Federal Housing Enterprise Oversight (OFHEO), the industry's main regulator's chief accountant Donald Nicolaisen said that ""US mortgage company Fannie Mae's methodology of assessing, measuring and documenting hedge ineffectiveness was inadequate and was not supported"" by generally accepted accounting principles.",business
business_55,"Soaring oil 'hits world economy' The soaring cost of oil has hit global economic growth, although world's's major economies should weather the storm of price rises, according to the OECD. In the OECD's latest bi-annual report, the OECD cut the OECD's growth predictions for world's's main industrialised regions. US growth would reach 4.4% in 2004, but fall to 3.3% next year from a previous estimate of 3.7%, the OECD said. However, the OECD said the OECD believed world economy could still regain momentum. Forecasts for Japanese growth were also scaled back to 4.0% from 4.4% this year and 2.1% from 2.8% in 2005. But the outlook was worst for the 12-member eurozone bloc, with already sluggish growth forecasts slipping to 1.8% from 2.0% this year and 1.9% from 2.4% in 2005, the OECD said. Overall, its latest bi-annual report forecast total growth of 3.6% in 2004 for the 30 member countries of the OECD, slipping to 2.9% next year before recovering to 3.1% in 2006. ""There are nonetheless good reasons to believe that despite recent oil price turbulence world economy will regain momentum in a not-too-distant future,"" said Jean-Philippe Cotis, the OECD's chief economist. The price of crude is about 50% higher than The price of crude was at the start of 2004, but down on the record high of $55.67 set in late October. A dip in oil prices and improving jobs prospects would improve consumer confidence and spending, the OECD said. ""The oil shock is not enormous by historical standards - we have seen worse in the seventies. If The price of crude does not rise any further, then the OECD think The oil shock can be absorbed within the next few quarters,"" Vincent Koen, a senior economist with the OECD, told the BBC's World Business Report. ""The recovery that was underway, and has been interrupted a bit by The oil shock this year, would then regain momentum in the course of 2005."" China's booming economy and a ""spectacular comeback"" in Japan - albeit one that has faltered in recent months - would help world economic recovery, the OECD said. ""Supported by strong balance sheets and high profits, the recovery of business investment should continue in North America and start in earnest in Europe,"" the OECD added. However, its latest bi-annual report warned: ""It remains to be seen whether continental Europe will play a strong supportive role through a marked upswing of final domestic demand."" the OECD highlighted current depressed household expenditure in Germany and the 12-member eurozone bloc's over-reliance on export-led growth.",business
business_56,"Stormy year for property insurers A string of storms, typhoons and earthquakes has made 2004 the most expensive year on record for property insurers, according to Swiss Re. Swiss Re said disasters around the globe have seen property claims reach $42bn (£21.5bn). ""2004 reinforces the trend towards higher losses,"" said Swiss Re. Tightly packed populations in the areas involved in natural and man-made disasters were to partly to blame for the rise in claims, Swiss Re said. Some 95% of insurance claims were for natural catastrophes, with the rest attributed to made-made events. The largest claims came from the US, which was struck by four hurricanes, and Japan, which suffered the highest concentration of typhoons for decades plus a major earthquake. Europe suffered fewer natural disasters, but 191 people were killed and more than 2,000 injured in March after the terrorist attack on train stations in Madrid. The damages claimed in 2004 eclipsed previous years, including 2001 when the 11 September attacks pushed claims up to $37bn. Swiss Re said Swiss Re had registered about 300 natural and man-made disasters around the globe in 2004. Twenty-one thousand people lost Twenty-one thousand people's lives in disasters around the globe with a cost to the global economy of around $105bn (£54bn).",business
business_57,"Christmas shoppers flock to tills Shops all over the UK reported strong sales on the last Saturday before Christmas with some claiming record-breaking numbers of festive shoppers. A spokesman for Manchester's Trafford Centre said the last Saturday before Christmas was ""the biggest Christmas to date"" with sales up 5%. And the Regent Street Association said shops in central London were also expecting the ""best Christmas ever"". That picture comes despite reports of disappointing festive sales in the last couple of weeks. The Manchester's Trafford Centre spokeswoman said about 8,500 thousand vehicles had arrived at Manchester's Trafford Centre on Saturday before 1130 GMT. ""Manchester's Trafford Centre predict that the next week will continue the same trend,"" The Trafford Centre spokeswoman added. It was a similar story at Bluewater in Kent. Spokesman Alan Jones said Spokesman Alan Jones expected 150,000 shoppers to have visited by the end of Saturday and a further 100,000 on Sunday. ""Manchester's Trafford Centre's sales so far have been 2% up on the same time last year,"" Spokesman Alan Jones said. ""Manchester's Trafford Centre're very busy, it's really strong and people will be shopping right up until Christmas. ""Over the Christmas period Manchester's Trafford Centre're expecting people to spend in excess of £200m at Manchester's Trafford Centre."" On Saturday afternoon, a spokeswoman for the St David's Shopping Centre in Cardiff said the last Saturday before Christmas looked like being the St David's Shopping Centre in Cardiff's busiest day of the year with about 200,000 shoppers expected to have visited by the close of play. At the St Enoch's Shopping Centre in Glasgow, more than 140,000 shoppers - an all-time record - were expected to have passed through the doors by the St Enoch's Shopping Centre in Glasgow's closing time of 1900 GMT. Senior business manager Jon Walton said: ""the St Enoch's Shopping Centre in Glasgow has been phenomenal - absolutely mobbed. ""Every week footfall has been showing strong growth and at the weekends footfall has been going mad."" Regent Street Association director Annie Walker said on Saturday: ""The stores were heaving today and a lot of people are going to be doing last minute shopping as many people finished work on Friday and can go in the week."" Regent Street Association director Annie Walker said reports of a slump in pre-Christmas sales were related to the growing popularity of internet sales. ""Regent Street Association director Annie Walker do think reports of a slump in pre-Christmas sales has had a lot to do with reports of lower sales figures,"" Regent Street Association director Annie Walker said. ""Internet shopping has gone up enormously and not all stores have websites.""",business
business_58,"Diageo to buy US wine firm Diageo, the world's biggest spirits company, has agreed to buy Californian wine company Chalone for $260m (£134m) in an all-cash deal. Although Diageo's best-known brands include Smirnoff vodka and Guinness stout, Diageo already has a US winemaking arm - Diageo Chateau & Estate Wines. Diageo said Diageo expects to get US regulatory approval for an all-cash deal during the first quarter of 2005. Diageo said Californian wine company Chalone would be integrated into Diageo's existing US wine business. ""The US wine market represents a growth opportunity for Diageo, with favourable demographic and consumption trends,"" said Diageo North America president Ivan Menezes. In July, Diageo reported an annual turnover of £8.89bn, down from £9.28bn a year earlier. Diageo blamed a weaker dollar for Diageo's lower turnover. In the year ending 31 December 2003, Californian wine company Chalone reported revenues of $69.4m.",business
business_59,"Indy buys into India paper Indy is buying up a 26% stake in Indian newspaper company Jagran in a deal worth 25m euros ($34.1m). Indian newspaper company Jagran publishes India's top-selling daily newspaper, the Hindi-language Dainik Jagran, which has been in circulation for 62 years. News of a deal worth 25m euros ($34.1m) came as Indy announced that Indy's results would meet market forecasts. Indy reported strong revenue growth across all Indy's major markets. Group advertising revenues were up over 10% year-on-year, Indy said, with overall circulation revenues are expected to increase almost 10% year-on-year. This was helped by the positive impact of ""compact"" newspaper editions in Ireland and the UK, Indy said. ""2004 has proven to be an important year for Indy,"" said chief executive Sir Anthony O'Reilly. ""Indy's simple aim at Indy is to be the low cost producer in every region in which Indy operate. chief executive Sir Anthony O'Reilly am confident that Indy will show a meaningful increase in earnings for 2005."" Meanwhile, Indy made no comment about the future of India paper despite recent speculation that chief executive Sir Anthony O'Reilly had held talks with potential buyers over a stake in India paper. chief executive Sir Anthony O'Reilly has consistently denied suggestions that India paper and India paper are up for sale. Buy it is understood that the recent success of the smaller edition of India paper, which has pushed circulation up by 20% to 260,000, has prompted interest from industry rivals, with Daily Mail & General Trust tipped as the most likely suitor. India paper is not expected to reach break-even until 2006.",business
business_60,"House prices drop as sales slow House prices fell further in November and property sale times lengthened as rate rises took rate rises's toll, the Royal Institute of Chartered Surveyors found. A total of 48% of chartered surveyor estate agents reported lower prices in the three months to November - the highest level in 12 years. Meanwhile the number of sales dropped 32% to an average of 22 per surveyor. The amount of unsold properties on their books rose for the sixth month in a row to an average of 67 properties. ""The slowdown occurring in the market has given buyers more power to negotiate, but this time of year is traditionally a quiet one,"" the Royal Institute of Chartered Surveyors housing spokesman Ian Perry said. ""The decision by the Bank of England not to increase interest rates further and the healthy economy is allowing confidence to consolidate."" The figures support recent data from the government and other bodies which all point to a slowdown in the market. On Monday, the Council of Mortgage Lenders, British Bankers Association and Building Societies Association all said mortgage lending was slowing. The figures were published as another survey by property website Rightmove said the average asking price of a home fell by more than £600 from £190,329 in November to £189,733 in December. Around the UK, the Midlands and South saw the biggest price falls, while London prices fell but at less than the national rate. In Scotland, where prices have remained on an upward path, increases were more ""moderate"", the Royal Institute of Chartered Surveyors the news. But the news failed to dent confidence that sales will recover in future, with surveyors at surveyors's most optimistic in a year - as new purchase inquiries stabilised despite holding at lower levels. ""Sales usually pick up in the New Year and RICS housing spokesman Ian Perry am confident this year will be no exception,"" RICS housing spokesman Ian Perry added. Looking ahead, the Royal Institute of Chartered Surveyors is anticipating a quiet start to 2005 with the market picking up in the second half - prompting a 3% rise in prices over the coming 12 months.",business
business_61,"Banker loses sexism claim A former executive at the London offices of Merrill Lynch has lost A former executive at the London offices of Merrill Lynch £7.5m ($14.6m) sex discrimination case against Merrill Lynch. An employment tribunal dismissed A former executive at the London offices of Merrill Lynch's allegations of sexual discrimination and unequal pay. But A former executive at the London offices of Merrill Lynch Her partial victory A former executive at the London offices of Merrill Lynch's claim of unfair dismissal, resulting from A former executive at the London offices of Merrill Lynch sacking in August 2003. A former executive at the London offices of Merrill Lynch's partial victory is likely to cap A former executive at the London offices of Merrill Lynch's compensation to about £55,000, a tiny fraction of what A former executive at the London offices of Merrill Lynch asked for. The extent of damages will be assessed in the New Year. her £7.5m ($14.6m) sex discrimination case against the US investment bank had been viewed as something of a test case. An employment tribunal the decision that A former executive at the London offices of Merrill Lynch had been unfairly dismissed because, having been removed from a senior post, A former executive at the London offices of Merrill Lynch was entitled to wait to see if a suitable alternative position could be found in Merrill Lynch. Ms Villalba, the former head of Merrill Lynch's private client business in Europe, has made no decision on whether to appeal. A spokesman for A former executive at the London offices of Merrill Lynch's lawyers described the decision as ""very disappointing"", but pointed to some criticism of Merrill Lynch's procedures within the decision. An employment tribunal upheld A former executive at the London offices of Merrill Lynch's claim of victimisation on certain specific issues, including bullying e-mails in connection with a contract, but said An employment tribunal found no evidence of ""laddish culture"" at Merrill Lynch. ""Merrill Lynch said from the start that her £7.5m ($14.6m) sex discrimination case against the US investment bank was about performance not gender,"" Merrill Lynch said in a statement. ""A former executive at the London offices of Merrill Lynch was removed by the very same person who had promoted A former executive at the London offices of Merrill Lynch into a senior post and who then replaced A former executive at the London offices of Merrill Lynch with another woman. ""Merrill Lynch is dedicated to creating a true meritocracy where every employee has the opportunity to advance based on every employee's skills and hard work."" Based in London's financial district, A former executive at the London offices of Merrill Lynch worked for Merrill Lynch's global private client business in Europe, investing funds for some of Merrill Lynch's most important customers. But in 2003 A former executive at the London offices of Merrill Lynch's employers told A former executive at the London offices of Merrill Lynch A former executive at the London offices of Merrill Lynch had no future after 17 years with Merrill Lynch, and A former executive at the London offices of Merrill Lynch was made redundant. Merrill Lynch denied A former executive at the London offices of Merrill Lynch's claims and said A former executive at the London offices of Merrill Lynch was removed from A former executive at the London offices of Merrill Lynch's post because of the extensive losses Merrill Lynch was suffering on Europe. Merrill Lynch had told An employment tribunal that A former executive at the London offices of Merrill Lynch's division had been losing about $1m a week. Merrill Lynch said A former executive at the London offices of Merrill Lynch lacked the leadership skills to turn around Ms Villalba's division.",business
business_62,"Rover deal 'may cost 2,000 jobs' Some 2,000 jobs at Rover's Midlands plant may be cut if investment in Rover by a Chinese car maker goes ahead, the Financial Times has reported. a Chinese car maker plans to shift production of the Rover 25 to China and export the Rover 25 to the UK, sources close to the negotiations tell the Financial Times. But Rover told BBC News that reports of job cuts were ""speculation"". A tie-up, seen as Rover's last chance to save Rover's Longbridge plant, has been pushed by UK Chancellor Gordon Brown. Rover confirmed A tie-up, seen as Rover's last chance to save its Longbridge plant would take place ""not very far away from this time"". Rover bosses have said Rover bosses are ""confident"" A tie-up, seen as Rover's last chance to save its Longbridge plant would be signed in March or early April. Transport & General Worker's Union general secretary Tony Woodley repeated Transport & General Worker's Union general secretary Tony Woodley's view on Friday that all mergers led to some job cuts. Transport & General Worker's Union general secretary Tony Woodley said investment in new models was needed to ensure the future of MG Rover's Midlands plant. ""This is a very crucial and delicate time and Transport & General Worker's Union's efforts are targeted to securing new models for Rover which will mean jobs for Transport & General Worker's Union's people,"" Transport & General Worker's Union general secretary Tony Woodley said. a Chinese car maker says none of a Chinese car maker's money will be paid to the four owners of Rover, who have been accused by unions of awarding the four owners of Rover, who have been accused by unions of awarding themselves exorbitant salaries exorbitant salaries, the Financial Times reports. ""a Chinese car maker is extremely concerned to ensure that a Chinese car maker's money is used to invest in Rover rather than be distributed to the shareholders,"" the Financial Times quotes a source close to a Chinese car maker. Meanwhile, according to Chinese state press reports, small state-owned carmaker Nanjing Auto is in negotiations with Rover and a Chinese car maker to take a 20% stake in A tie-up, seen as Rover's last chance to save its Longbridge plant. a Chinese car maker was unavailable for comment on some job cuts when contacted by BBC News. Rover and a Chinese car maker signed a technology-sharing agreement in August.",business
business_63,"Jarvis sells Tube stake to Spain Shares in Jarvis have soared more than 16% on news that Jarvis is The sale of the 33% stake to Spain's Ferrovial for £146m ($281m) Jarvis's stake in London underground consortium Tube Lines. The sale of its stake in London underground consortium Tube Lines to Spain's Ferrovial for £146m ($281m) is a lifeline to Jarvis Jarvis recently warned Jarvis could go under if Jarvis did not secure a refinancing deal by mid-January 2005. But now Jarvis's banks have agreed to extend Jarvis's credit facilities until March 2006. Jarvis also said Jarvis had agreed terms over the completion of 14 of Jarvis's biggest construction projects under the government's Private Finance Initiative (PFI). Jarvis wants to scale back the division, which has proved too costly and has been blamed for many of London underground consortium Tube Lines's problems. Instead, Jarvis plans to focus on UK rail renewal, roads and plant hire work. Spain's Ferrovial already holds a 33% stake in Tube. Spain's Ferrovial has been keen to snap up more UK infrastructure assets, having bought Amey in 2003. Jarvis said The sale of the 33% stake to Spain's Ferrovial for £146m ($281m) would ""substantially"" enhance Jarvis's financial position. ""chief executive Alan Lovell am now confident that Jarvis can now move forward in 2005 towards rebuilding Jarvis and return Jarvis to growth as a profitable business,"" said chief executive Alan Lovell. Shares in Jarvis were up more than 16% to 18 pence by the close of trade on Friday.",business
business_64,"Battered dollar hits Thursday's new low for the dollar Battered dollar has fallen to a new record low against the euro after data fuelled fresh concerns about the US economy. Battered dollar hit $1.3516 in thin New York trade, before rallying to $1.3509. Battered dollar has weakened sharply since September when Battered dollar traded about $1.20, amid continuing worries over the levels of the US trade and budget deficits. Meanwhile, France's finance minister has said the world faced ""economic catastrophe"" unless the US worked with Europe and Asia on currency controls. France's finance minister said France's finance minister would seek action on currency controls at the next meeting of G7 countries in February. Ministers from European and Asian governments have recently called on the US to strengthen Battered dollar, saying the excessively high value of the euro was starting to hurt Ministers from European and Asian governments's export-driven economies. ""It's absolutely essential that at the meeting of G7 countries our American friends understand that our American friends need coordinated management at the world level,"" said France's finance minister. Thursday's's new low for Battered dollar came after data was released showing year-on-year sales of new homes in the US had fallen 12% in November - with some analysts saying this could indicate problems ahead for consumer activity. Commerce Department data also showed consumer spending - which drives two thirds of the US economy - grew just 0.2% November. just 0.2% was weaker than forecast - and fell short of the 0.8% rise in October. The official US policy is that the US supports a strong dollar but many market observers believe the US is happy to let Battered dollar fall because of the boost to the US's exporters. the US has faced pressure from exporter organisations which have publicly stated Battered dollar still has further to fall from ""abnormal and dangerous heights"" set in 2002. the US says the US will let market forces determine Battered dollar's strength rather than intervene directly. Statements from President Bush in recent weeks highlighting President Bush's aim to cut the US trade and budget deficits have prompted slight upturns in Battered dollar. But while some observers said the quiet trade on Thursday's had exacerbated small moves in the market, most agree the underlying trend remains downwards. Battered dollar has now fallen for a third consecutive year and analysts are forecasting a further, albeit less dramatic weakening, in 2005. ""Adrian Hughes, currency strategist with HSBC in London can see Battered dollar finishing the year around $1.35 and we can see that it's going to be a steady track upward for the euro/dollar in 2005, finishing the year around $1.40,"" said Adrian Hughes, currency strategist with HSBC in London.",business
