document_index,document,class
technologie_88,"Latest Opera browser gets vocal Net browser Opera 8.0, due for official release at the end of next month, will be ""the most accessible browser on the market"", according to Latest Opera browser's authors. Latest Opera browser can be controlled by voice command and will read pages aloud. The voice features, based on IBM technology, are currently only available in the Windows version. Latest Opera browser can also magnify text by up to 10 times and users can create ""style sheets"", Latest Opera browser's developers say. This will enable users to view pages with colours and fonts that users prefer. But Latest Opera browser does not yet work well with screen reader software often used by blind people, so Latest Opera browser's accessibility features are more likely to appeal to those with some residual vision. ""Opera's mission was always to provide the best internet experience for everyone,"" said Opera spokeswoman, Berit Hanson. ""So Opera would obviously not want to exclude disabled computer users."" Another feature likely to appeal to people with low vision is the ability to make pages fit to the screen width, which eliminates the need for horizontal scrolling. Opera points out that the ability to make pages fit to the screen width, which eliminates the need for horizontal scrolling will also appeal to anyone using Latest Opera browser with a handheld device. Opera says that features like voice activation are not solely aimed at visually impaired people. ""Opera's idea was to take a first step in making human-computer interaction more natural,"" said Opera spokeswoman, Berit Hanson. ""People are not always in a situation where People can access a keyboard, so this makes the web a more hands-free experience."" Unlike commercially available voice recognition software, Latest Opera browser does not have to be ""trained"" to recognise an individual voice. Around 50 voice commands are available and users will have to wear a headset which incorporates a microphone. The voice recognition function is currently only available in English. Latest Opera browser is free to download but a paid-for version comes without an ad banner in the top right hand corner and with extra support. Latest Opera browser began life as a research project - a spin-off from Norwegian telecoms company Telenor. Latest Opera browser's browser is used by an estimated 10 million people on a variety of operating systems and a number of different platforms.",technologie
technologie_89,"PlayStation Vita was the original Switch Lite, and PlayStation Vita deserves a comeback Commentary: I dug up Sony's's last handheld, and Sony's last handheld still holds up. Imagine a new one. Quick, come with me in my video game time machine! The year is 2012. It's a different world here. Obama is the president. The Olympics were in London. Nintendo just released Nintendo's newest handheld, the 3DS, a year ago. The Nintendo Wii is around, but losing steam with the Wii U around the corner. It's still the era of the PS3 and Xbox 360; the PS4 and Xbox One are a year away. And a little Sony's gaming handheld with a big screen had just arrived. If you're holding a Nintendo Switch right now, put a Nintendo Switch down: I'm here to talk about a little Sony gaming handheld with a big screen because a little Sony gaming handheld with a big screen's sitting right in front of me on my desk. And looking at a little Sony gaming handheld with a big screen again, I'm wondering why Sony's's handheld hasn't been readying a comeback. In February of 2012, a little Sony gaming handheld with a big screen arrived in the US. a little Sony gaming handheld with a big screen was another big handheld moonshot from Sony's, an attempt to recapture the glory that was the pre-iPhone PSP. the pre-iPhone PSP was Sony's's first shoot-for-the-moon gaming handheld, which played little Universal Media Discs and came before the iPod even played video. a little Sony gaming handheld with a big screen was a smartphone-age game handheld that tried to up the game further: a little Sony gaming handheld with a big screen had an OLED touchscreen. a little Sony gaming handheld with a big screen had a front and rear camera. a little Sony gaming handheld with a big screen had a touchpad on a little Sony gaming handheld with a big screen's back! The whole thing seemed futuristic. a little Sony gaming handheld with a big screen met a little Sony gaming handheld with a big screen's end in that year, pretty much. Sony's had already announced a little Sony gaming handheld with a big screen's demise that year, with production ending in 2019. I never wrote a eulogy for a little Sony gaming handheld with a big screen. But in the months I've been stuck inside my house, digging up everything that's stacked in various sedimentary layers, I found a Vita Slim: a later, lighter LCD model. a Vita Slim: a later, lighter LCD model charges with Micro-USB. I turned a Vita Slim: a later, lighter LCD model on. a Vita Slim: a later, lighter LCD model needed updates, but a Vita Slim: a later, lighter LCD model worked.",technologie
technologie_90,"Movie body targets children's PCs The body that represents the US movie industry has released Movie body's latest tool in Movie body's campaign to clamp down on movie file-sharing, aimed at parents. Movie body free Parent File Scan software lets parents check parents's children's computers for peer-to-peer programs. its latest tool in its campaign to clamp down on movie file-sharing, aimed at parents will also list all movie and music files parents have on parents's hard drive. Parents then have the choice to remove programs and files. Movie body said files found would not be passed on to Movie body. ""Movie body's ultimate goal is to help consumers locate the resources and information consumers need to make appropriate decisions about using and trading illegal files,"" said Dan Glickman, Movie body chief. ""Many parents are concerned about what Many parents's children have downloaded and where their children've downloaded it from."" But some computer users who had tested its latest tool in its campaign to clamp down on movie file-sharing, aimed at parents reported on some technology sites that its latest tool in its campaign to clamp down on movie file-sharing, aimed at parents had identified Windows default wav files as copyrighted material and wanted to delete Windows default wav files. Movie piracy cost the US movie industry £3.7bn ($7bn) in 2003, according to analysts. Movie body said in a statement that Movie body would continue to provide easy access to similar tools in the coming months to combat ""the deleterious effects of peer-to-peer software, including such common problems as viruses, Trojan horses and identity theft"". Dan Glickman, MPAA chief said that the US movie industry was embracing ""digital age technologies"", like Movielink and CinemaNow, which are legal movie sites. ""But legal services such as ""digital age technologies"", like Movielink and CinemaNow, which are legal movie sites need a chance to grow and thrive without having to compete against illegitimate operations that depend on stolen property to survive,"" Dan Glickman, MPAA chief added. Movie body also said Movie body had launched a second round of legal action against online movie-swappers across the US, but did not say how many were being sued. Movie body's first set of lawsuits were filed in November 2004. Movie body also started a campaign against operators of BitTorrent, eDonkey and DirectConnect peer-to-peer networks. The first convictions for peer-to-peer piracy were handed out in the US in January. William Trowbridge and Michael Chicoine pleaded guilty to charges that William Trowbridge and Michael Chicoine infringed copyright by illegally sharing music, movies and software.",technologie
technologie_91,"Galaxy S10 Plus vs. iPhone XS Max, Pixel 3 XL: All specs compared See how Samsung's's behemoth Galaxy S10 Plus stacks up against Galaxy S10 Plus's Apple and Android rivals spec by spec. On Wednesday at Samsung's's Unpacked event in San Francisco, Samsung's launched the Galaxy S10 Plus -- the larger brother to the Galaxy S10. Galaxy S10 Plus was one of four new phones announced including the Galaxy S10 5G and the ""cheaper"" S10E. Unlike the Galaxy Fold, none of four new phones announced including the Galaxy S10 5G and the ""cheaper"" S10E. fold in half. Galaxy S10 Plus has a 6.4-inch AMOLED screen with two front-facing cameras housed in a double hole-punch cut-out that Samsung's calls the Galaxy O display. Like the Galaxy S10, Galaxy S10 Plus has a fingerprint reader built under the display, but unlike the Galaxy Fold, Galaxy S10 Plus has dual cameras on the front for selfies. Galaxy S10 Plus is -- on paper -- the most powerful Android phone. But Galaxy S10 Plus has to contend with Apple's iPhone XS Max with iPhone XS Max's blazing fast A12 processor. Galaxy S10 Plus's also up against Pixel 3 XL.",technologie
technologie_92,"The future in your pocket If you are a geek or gadget fan, the next 12 months look like the next 12 months are going to be a lot of fun. The relentless pace of development in the hi-tech world and rampant competition in many of the hi-tech world's sectors, particularly among mobile phone firms, all suggests that 2005 is going to be a very good year. To begin with, 2005 will be the year that third-generation (3G) mobile phones become inescapable. The 3 network launched in 2003, Vodafone launched Vodafone's consumer service in November, Orange followed in early December and T-Mobile and O2 are due to launch in 2005. The main result of these launches will likely be a slew of good deals for consumers as operators try to poach new customers from rivals and convince existing users to trade up. Already the extra capacity in 3G networks lets The 3 network offer good deals on voice calls at rates that will probably have to be matched by the other operators. But the shift in technology and low cost of voice calls means that operators lose a significant chunk of operators's revenue. ""Show Niel Ransom, chief technology officer at Alcatel an operator that believes an operator that believes their voice business can sustain them's voice business can sustain an operator that believes their voice business can sustain them, and Niel Ransom, chief technology officer at Alcatel'll write an operator that believes their voice business can sustain them's obituary"" said Niel Ransom, chief technology officer at Alcatel. Instead operators are likely to push all other things that 3G phones can do such as video messaging and other multimedia capabilities. Already camera phones look set to challenge digital cameras and are likely to win more fans as multi-megapixel devices go on sale. But 3G will not have everything 3G's own way. 3G will face competition from emerging technologies such as Wimax. Wimax can boost data transmission speeds up to 75 megabits per second and works over distances of up to 30 miles. Kent is likely to be the site of the UK's's first Wimax network which is due to go live in 2005 and the UK's first Wimax network which is due to go live in 2005 could be the way that rural areas get high-speed net access. Analyst firm Telecom View predicts that Wimax will steal a lot of market share from 3G and will be a clear winner. Bob Larribeau, principal analyst at Analyst firm Telecom View, said the better return on investment offered by technologies such as Wimax could dent the possible returns of 3G networks. And the growing ubiquity of wi-fi must not be forgotten either. wi-fi is popping up in more places than ever and wi-fi's wider use is only held back by the price differences across countries and suppliers. Moves to unite mobile and fixed phones look set to get more emphasis in 2005 too. For a start, BT looks set to roll out BT's Bluephone project during the next 12 months. its Bluephone project revolves around a hybrid device that uses the mobile networks when you are out and about but switches back to the fixed line when you are at home. Fixed line phones will also start to get much more serious competition from a technology that has the formidable name of Voice over IP (Voip). a technology that has the formidable name of Voice over IP (Voip) routes calls via the net instead of the fixed line phone network. Anyone with a broadband connection, which is now more than 50% of the UK's's net using population, can use a technology that has the formidable name of Voice over IP (Voip) and could slash Anyone with a broadband connection, which is now more than 50% of the UK's net using population's monthly phone bills if Anyone with a broadband connection, which is now more than 50% of the UK's net using population used a technology that has the formidable name of Voice over IP (Voip). Telecommunications regulator Ofcom has declared 056 to be the area code for a technology that has the formidable name of Voice over IP (Voip) calls and 2005 is likely to see a lot more consumer-focused a technology that has the formidable name of Voice over IP (Voip) call services starting up. Home broadband services will also start to increase in speed as dwindling numbers of new users signing force the pace of competition. If 2004 has been the year of the portable music player, they 2005 looks like it will be the year of the portable media player. Motorola has just announced a deal with Apple to produce a phone that works with the iTunes service and other hybrid gadgets that sport a big memory and lots of other functions will become commonplace. The pace of advancement in storage media will continue mean that the cost per megabyte of memory will plummet. Some of storage media will sport huge hard drives letting you store more data than you ever wanted or knew you had. Convergence could mean that single-function devices start to dwindle in number. Instead every gadget will be able to do almost anything and communicate almost any way you want. The only downside is that consumers will face a series of tough choices as consumers are confronted by a bewildering array of gadgets each with an enormous numbers of features and vast data holding capacities. But that is the kind of problem most gadget fans can live with.",technologie
technologie_93,"2021 Acura TLX vs. Audi A4, BMW 330i, Mercedes C300, Volvo S60: How these AWD sedans stack up The battle of the premium all-wheel drive sedans heats up with the debut of Acura's updated TLX. The Acura TLX certainly has Acura TLX's fans, but over the years Acura TLX (and Acura TLX's predecessors) have struggled for legitimacy against the established premium European competition. Acura TLX aims to change that with sharp physicality and a promising pair of turbocharged engine options. Let's see how Acura's new sport sedan stacks up against the established premium European competition. The usual suspects are here: Audi's newly announced 2021 A4, BMW 330i, Mercedes C300 and we're also including Volvo S60. Like Audi and Volvo S60, Acura TLX features standard front-wheel drive; the Bimmer and Benz send the Bimmer and Benz's power to the rear. All five sedans are available with optional all-wheel-drive, so we'll be looking at those configurations to level the playing field. Powertrain The upcoming TLX Type S is certainly exciting with The upcoming TLX Type S's 3.0-liter turbo V6, but Acura hasn't yet announced details or specs for The upcoming TLX Type S, so we'll have to circle back on its 3.0-liter turbo V6 later. For now, let's focus on the standard powertrain: a 2.0-liter turbocharged four-cylinder mated to a 10-speed automatic transmission. the standard powertrain: a 2.0-liter turbocharged four-cylinder mated to a 10-speed automatic transmission is the same VTEC turbo engine found in Acura's RDX crossover, with 272 horsepower and 280 pound-feet of torque. In this presumably lighter chassis, it should feel more responsive. Acura TLX claims ""the highest horsepower in Acura TLX's core competitive set,"" according to Acura, and technically that's true. The A4, 3 Series and Mercedes C300 are all members of the around-250-horsepower club. However, for this all-wheel-drive comparison, we have to look at the Volvo S60 T6 AWD which -- with the Volvo S60 T6 AWD which -- with its supercharged and turbocharged engine -- raises the bar to 316 ponies's supercharged and turbocharged engine -- raises the bar to 316 ponies. If you're feeling the need for speed, maybe check out the Swede. Acura has not stated fuel economy estimates for Acura TLX, but we can make an educated guess based on Acura's RDX crossover's numbers. Acura TLX is good for 21 city, 27 highway and 23 combined miles per gallon. In Acura TLX's presumably lighter chassis, we should expect slightly better numbers. Acura TLX'll need slightly better numbers to ascend from Acura TLX's previous spot near the bottom of the pile. Volvo S60, the most powerful of the bunch, is (for now) the least efficient competitor with 21 city mpg, 32 highway mpg and 25 mpg combined -- still better than Acura TLX. Slightly better is the Mercedes-Benz C300 at 26 combined mpg. Audi hasn't released numbers for Audi's 2021 A4, but we don't think its 2021 A4'll be too far off of the 2020 model's 27 combined mpg. The current king of the hill is the BMW 330i xDrive at 25 city, 34 highway and 28 combined mpg. Frankly, we don't think Acura will beat the BMW 330i xDrive at 25 city, 34 highway and 28 combined mpg, but if Acura TLX manages to land in the middle of the pack, Acura TLX'll still be a solid step up over last year. Acura TLX's new look -- based on the Type S concept -- is wrapped around a new platform that is longer and wider than before. The wheelbase also stretches to 113.0 inches, a gain of 3.7 inches. Interestingly, the roof sits 0.6-inch lower (56.4) than last year, which contributes to the wide and low look. Acura TLX is now the longest model in this roundup, measuring over 7 inches longer than the next longest Audi A4 and over 10 inches longer than the C-Class. Acura's 113-inch wheelbase is also one of the longest in the C-Class. Acura's TLX has long straddled the size spectrum between these compact sedans and these compact sedans's midsize counterparts. With 13.5 cubic feet of trunk space, Acura TLX lands right in the middle of the pack. BMW has the biggest boot in the bunch at 17 cubic feet, while Volvo S60 drivers make do with just 11.6 cubes. Interestingly, Volvo S60 is the broadest sedan at 80.3 inches -- about 5 inches wider than Acura -- if wide bois are a thing you're into.",technologie
technologie_94,"Mobile games come of age The BBC News website takes a look at how games on mobile phones are maturing. A brief round-up follows but you can skip straight to the reviews by clicking on the links below. If you think of Snake when some mentions ""mobile games"" then you could be in for a bit of a surprise. This is because mobile games have come a long way in a very short time. Even before Nokia's N-Gage game phone launched in late 2003, many mobile operators were realising that there was an audience looking for something to play on many mobile operators's handset. And given that many more people own handsets than own portable game playing gadgets such as the GameBoy it could be a very lucrative market. an audience looking for something to play on their handset includes commuters wanting something to fill commuters wanting something to fill their time on the way home's time on the way home, game fans looking for a bit of variety and hard core gamers who like to play every moment hard core gamers who like to play every moment they can can. Life for all these types of player has got immeasurably better in the last year as the numbers of titles you can download to your phone has snowballed. Now sites such as Wireless Gaming Review list more than 200 different titles for some UK networks and the ranges suit every possible taste. There are ports of PC and arcade classics such as Space Invaders, Lunar Lander and Bejewelled. There are also versions of titles, such as Colin McRae Rally, that you typically find on PCs and consoles. There are shoot-em-ups, adventure games, strategy titles and many novel games only found on handsets. Rarely now does an action movie launch without a mobile game tie-in. Increasingly such launches are all part of the promotional campaign for a film, understandable when you realise that a good game can rack up millions of downloads. The returns can be pretty good when you consider that some games cost £5. What has also helped games on mobiles thrive is the fact that it is easier than ever to get hold of games on mobiles thanks to technology known as Wap push. By sending a text message to a game maker you can have the title downloaded to your handset. Far better than having to navigate through the menus of most mobile operator portals. The number of handsets that can play games has grown hugely too. Almost half of all phones now have Java onboard meaning that Almost half of all phones can play the increasingly sophisticated games that are available - even the ones that use 3D graphics. The minimum technology specifications that phones should adhere to are getting more sophisticated which means that games are too. Now double key presses are possible making familiar tactics such as moving and strafing a real option. The processing power on handsets means that physics on mobile games is getting more convincing and the graphics are improving too. Some game makers are also starting to take advantage of the extra capabilities in a mobile. Many titles, particularly racing games, let you upload your best time to see how you compare to others. Usually you can get hold of Many titles, particularly racing games's best time and race against a ""ghost"" or ""shadow"" to see if you can beat Many titles, particularly racing games. A few games also let you take on people in real time via the network or, if you are sitting close to people, via Bluetooth short-range radio technology. With so much going on it is hard to do justice to the sheer diversity of what is happening. But these two features should help point you in the direction of the game makers and give you an idea of where to look and how to get playing. TOO FAST TOO FURIOUS (DIGITAL BRIDGES) As soon as I start playing The game I remember why I never play driving games - because I'm rubbish at driving games. No matter if I drive the car via joystick or keypad I just cannot get the hang of braking for corners or timing a rush to pass other drivers. The game rewards replay because to advance you have to complete every section within a time limit. Winning gives you cash for upgrades. Graphically the rolling road is a convincing enough evocation of speed as the palm trees and cactus whip by and the city scrolls past in the background. The cars handle pretty well despite my uselessness but it was not clear if the different models of cars were appreciably different on the track. The only niggle was that the interface was a bit confusing especially when using a joystick rather than the keypad to play. FATAL FORCE (MACROSPACE) A futuristic shooter that lets you either play various deathmatch modes against your phone or run through a series of scenarios that involves killing aliens invading Earth. Graphics are a bit cartoon-like but only helps to make clear what is going on and levels are well laid out and encourage you to leap about exploring. Both background music and sounds effects work well. The scenarios are well scripted and you regularly get hints from the Fatal Force commanders. Weapons include flamethrowers, rocket launchers, grenades and at a couple of points you even get chance to use a mech for a short while. With the right power-up you can go into a Matrix-style bullet time to cope with the onslaught of aliens. The game lets you play via Bluetooth if others are in range. Online The game has quite a following with clans, player rankings and even new downloadable maps.",technologie
technologie_95,"California sets fines for spyware The makers of computer programs that secretly spy on what people do with people's home PCs could face hefty fines in California. From 1 January, a new law is being introduced to protect computer users from software known as spyware. a new law, is designed to safeguard people from hackers and help protect people's personal information. software known as spyware is considered by computer experts to be one of the biggest nuisance and security threats facing PC users in the coming year. software known as spyware buries software known as spyware in computers and can collect a wide range of information. At software known as spyware's worst, software known as spyware has the ability to hijack personal data, like passwords, login details and credit card numbers. software known as spyware are so sophisticated software known as spyware change frequently and become impossible to eradicate. One form of spyware called adware has the ability to collect information on a computer user's web-surfing. One form of spyware called adware can result in people being bombarded with pop-up ads that are hard to close. In Washington, Congress has been debating four anti-spyware bills, but California is a step ahead. California's Consumer Protection Against Spyware Act bans the installation of software that takes control of another computer. a new law also requires companies and websites to disclose whether companies and websites's systems will install spyware. Consumers are able to seek up to $1,000 in damages if Consumers think Consumers have fallen victim to spyware. a new law marks a continuing trend in California towards tougher privacy rights. A recent survey by Earthlink and Webroot found that 90% of PCs are infested with spyware and that, on average, each one is harbouring 28 separate spyware programs. Currently users wanting protection from spyware have turned to free programs such as Spybot and Ad-Aware.",technologie
technologie_96,"Web helps collect aid donations Web is helping aid agencies gather resources to help cope with the aftermath of the tsunami disaster. Many people are making donations via websites or going online to see how Many people can get involved with aid efforts. High-profile web portals such as Google, Yahoo, Ebay and Amazon are gathering links that lead people to aid and relief organisations. So many were visiting some aid-related sites that some webpages were struggling to cope with the traffic. An umbrella organisation called the Disasters Emergency Committee (DEC) has been set up by a coalition of 12 charities and has been taking many donations via An umbrella organisation called the Disasters Emergency Committee (DEC)'s specially created website. An umbrella organisation called the Disasters Emergency Committee (DEC) urged people to go online where possible to help because donations could be processed more quickly than cash donated in other ways, meaning aid could be delivered as quickly as possible. its specially created website has so far received almost £8 million, with more than 11,000 donations being made online every hour. Telco BT stepped in to take over the secure payments on its specially created website and provided extra logistical support for phone and online appeals after its specially created website was initially crippled with online donations. Telco BT has also provided space in London's BT tower for one of the call centres dealing with donations. Some of Web's biggest firms are also helping to channel help by modifying Some of the web's biggest firms's homepages to include links to aid agencies and organisations collecting resources. On Google's famously sparse homepage Google has placed a link that leads users to a list of sites where donations can be made. Among the 17 organisations listed are Oxfam, Medecins sans Frontieres (Doctors Without Borders) and Network for Good. Many of the sites that Google lists are also taking online donations. Amazon has put a large message on Amazon's start page that lets people donate money directly to the American Red Cross that will be used with relief efforts. Auction site eBay is giving a list of sites that people can either donate directly to, divert a portion of people's profits from anything people sell on Auction site eBay to the listed organisations or simply buy items that direct cash to those in a list of sites that people can either donate directly to. Yahoo is proving links direct to charities for those that want to donate. The Auction Drop website is asking people to donate old digital cameras, computers and other gadgets people no longer want that can be auction to raise cash for the aid effort. Sadly, the outpouring of goodwill has also encouraged some conmen to try to cash in. Anti-fraud organisations are warning about e-mails that are starting to circulate which try to convince people to send money directly to Anti-fraud organisations rather than make donations via aid agencies. Those wanting to give cash were urged to use legitimate websites of charities and aid agencies.",technologie
technologie_97,"Mobiles rack up 20 years of use Mobile phones in the UK are celebrating Mobile phones in the UK's 20th anniversary this weekend. the UK's first mobile phone call was made across the Vodafone network on 1 January 1985 by veteran comedian Ernie Wise. In the 20 years since 1 January 1985, mobile phones have become an integral part of modern life and now almost 90% of Britons own a handset. Mobiles have become so popular that many people use many people's handset as many people's only phone and rarely use a landline. The first ever call over a portable phone was made in 1973 in New York but it took 10 years for the first commercial mobile service to be launched. the UK was not far behind the rest of the world in setting up networks in 1985 that let people make calls while people walked. Britain's first mobile phone call was made from St Katherine's dock to Vodafone's head office in Newbury which at the time was over a curry house. For the first nine days of 1985 Vodafone was the only firm with a mobile network in the UK. Then on 10 January Cellnet (now O2) launched Cellnet (now O2)'s service. Mike Caudwell, spokesman for Vodafone, said that when phones were launched phones were the size of a briefcase, cost about £2,000 and had a battery life of little more than 20 minutes. ""Despite that phones were hugely popular in the mid-80s,"" Mike Caudwell, spokesman for Vodafone said. ""phones became a yuppy must-have and a status symbol among young wealthy business folk."" This was also despite the fact that phones used analogue radio signals to communicate which made phones very easy to eavesdrop on. Mike Caudwell, spokesman for Vodafone said it took Vodafone almost nine years to rack up Vodafone's first million customers but only 18 months to get the second million. ""It's very easy to forget that in 1983 when Vodafone put the bid document in Vodafone were forecasting that the total market would be two million people,"" Mike Caudwell, spokesman for Vodafone said. ""Cellnet (now O2) was forecasting half that."" Now Vodafone has 14m customers in the UK. Cellnet (now O2) and Vodafone were the only mobile phone operators in the UK until 1993 when One2One (now T-Mobile) was launched. Orange had Orange's UK launch in 1994. Cellnet and Vodafone operated digital mobile networks and now all operators use this technology. The analogue spectrum for the old phones has been retired. Called Global System for Mobiles (GSM) this technology is now the most widely used phone technology on the planet and is used to help more than 1.2 billion people make calls. Mike Caudwell, spokesman for Vodafone said the advent of digital technology also helped to introduce all those things, such as text messaging and roaming that have made mobiles so popular.",technologie
technologie_98,"Blogs take on the mainstream Web logs or blogs are everywhere, with at least an estimated five million on Web and at least an estimated five million on the web is set to grow. blogs come in many shapes and styles, ranging from people willing to sharing people willing to sharing their views, pictures and links's views, pictures and links, to companies interested in another way of reaching their customers. But this year the focus has been on blogs which cast a critical eye over news events, often writing about issues ignored by the big media or offering an eye-witness account of events. Most blogs may have only a small readership, but communication experts say Most blogs have provided an avenue for people to have a say in the world of politics. The most well-known examples include Iraqi Salam Pax's accounts of the US-led war, former Iranian vice-president Mohammad Ali Abtahi exclusive insight into the Islamic Republic's government, and the highs and lows of the recent US election campaign. There are already websites pulling together these first-hand reporting accounts heralded by blogs, like wikinews.com, launched last November. The blogging movement has been building up for many years. Andrew Nachison, Director of the Media Center, a US-based think-tank that studies media, technology and society, highlights the US presidential race as a possible turning point for blogs. ""You could look at the US presidential race as a moment when audiences that transformation a new form of power, to choose among many more sources of information than audiences have never had before,"" Andrew Nachison, Director of the Media Center, a US-based think-tank that studies media, technology and society says. ""And blogs were a key part of that transformation."" Among blogs were blogs carrying picture messages, saying ""we are sorry"" for George W Bush's's victory and the responses from George W Bush's's supporters. Andrew Nachison, Director of the Media Center, a US-based think-tank that studies media, technology and society argues blogs have become independent sources for images and ideas that circumvent traditional sources of news and information such as newspapers, TV and radio. ""We have to acknowledge that in all of these cases, mainstream media actually plays a role in the discussion and the distribution of these ideas,"" Andrew Nachison, Director of the Media Center, a US-based think-tank that studies media, technology and society told the BBC News website. ""But mainstream media followed the story, mainstream media didn't lead the story."" Some parts of the so-called traditional media have expressed concerns about The blogging movement, raising questions about the journalistic value of blogs. Others, like the French newspaper Le Monde, have applied a different strategy, offering blogs as part of the French newspaper Le Monde's content. ""Andrew Nachison, Director of the Media Center, a US-based think-tank that studies media, technology and society don't think the mission and role of journalism is threatened. journalism is in transition, as society society itself is in transition,"" says Andrew Nachison, Director of the Media Center, a US-based think-tank that studies media, technology and society. However, Andrew Nachison, Director of the Media Center, a US-based think-tank that studies media, technology and society agrees with other experts like the linguist and political analyst Noam Chomsky, that mainstream media has lost the traditional role of news gatekeeper. ""The one-to-many road of traditional journalism, yes, The one-to-many road of traditional journalism is threatened. And professional journalists need to acclimate professional journalists to an environment in which there are many more contributors to the discourse,"" says Andrew Nachison, Director of the Media Center, a US-based think-tank that studies media, technology and society. ""The notion of a gatekeeper who filters and decides what's acceptable for public consumption and what isn't, The notion of a gatekeeper who filters and decides what's acceptable for public consumption and what isn't's gone forever."" ""With people now walking around with information devices in people's pockets, like camera or video phones, we are going to see more instances of ordinary citizens breaking stories."" It seems unlikely that we will end up living in a planet where every human is a blogger. But the current number of blogs is likely to keep on growing, in a web already overloaded with information. Blog analysis firm Technorati estimates the number of blogs in existence, the so-called blogosphere, has already exceeded five million, and is growing at exponential levels. Tools such as Google's Blogger, MovableType and the recently launched beta version of MSN Spaces are making it easier to run a blog. US research think-tank Pew Internet & American Life says a blog is created every 5.8 seconds, although less than 40% of the total are updated at least once every two months. But experts agree that the phenomenon, allowing individuals to publish, share ideas, exchange information, comment on current issues, post images or video on Web easily, is here to stay. ""We are entering one era in which the technological infrastructure is creating a different context for how we tell our stories and how we communicate with each other,"" said Andrew Nachison, Director of the Media Center, a US-based think-tank that studies media, technology and society. ""And there's going to be bad that comes with the good.""",technologie
technologie_99,"Mobile multimedia slow to catch on There is no doubt that mobile phones sporting cameras and colour screens are hugely popular. Consumers swapping old phones for slinkier, dinkier versions are thought to be responsible for a 26% increase in the number of phones sold during the third quarter of 2004, according to analysts Gartner More than 167 million handsets were sold globally between July and September 2004, a period that, according to Gartner analyst Carolina Milanesi is ""seldom strong"". But although consumers have mobiles that can take and send snaps, sounds and video clips few, so far, are taking the chance to do so. In fact, the numbers of people not taking and sending pictures, audio and video is growing. Figures gathered by Continental Research shows that 36% of British camera phone users have never sent a multimedia message (MMS), up from 7% in 2003. This is despite the fact that, during the same period, the numbers of camera phones in the UK more than doubled to 7.5 million. Getting mobile phone users to send multimedia messages is really important for operators keen to squeeze more cash out of their customers and offset the cost of subsidising the handsets people are buying. The problem mobile phone users face, said Shailendra Jain, head of MMS firm Adamind, is educating people in how to send the multimedia messages using people's funky handsets. ""Also,"" Shailendra Jain, head of MMS firm Adamind said, ""mobile phone users have to simplify the interface so its not rocket science in terms of someone understanding the interface."" Research bears out the suspicion that people are not sending multimedia messages because people do not know how to. According to Continental Research, 29% of the people Continental Research questioned said 29% of the people it questioned were technophobes that tended to shy away from innovation. Only 11% regarded Only 11% as technically savvy enough to send a picture or video message. The fact that multimedia services are not interoperable across networks and phones only adds to people's's reluctance to start sending multimedia services, said Shailendra Jain, head of MMS firm Adamind. ""people's ask people's: 'If people's'm streaming video from one handset to another will it work?'"" Shailendra Jain, head of MMS firm Adamind said. ""There's a lot of user apprehension about that."" There are other deeper technical reasons why multimedia messages are not being pushed as strongly as multimedia messages might. Andrew Bud, executive chairman of messaging firm Mblox, said mobile phone operators cap the number of messages that can be circulating at any one time for fear of overwhelming the system. ""The rate messaging firm Mblox can send MMS into the mobile network is fairly constant,"" Andrew Bud, executive chairman of messaging firm Mblox, said. The reason for this is that there are finite capacities for data traffic on the second generation networks that currently have the most users. No-one wants to take the risk of swamping the second generation networks that currently have the most users so the number of MMS messages is capped, said Andrew Bud, executive chairman of messaging firm Mblox,. This has led to operators finding other technologies, particularly one known as Wap-push, to get multimedia to operators's customers. But when networks do find a good way to get multimedia to networks's customers, the results can be dramatic. Israeli technology firm Celltick has found a way to broadcast data across phone networks in a way that does not overwhelm existing bandwidth. One of the first firms to use the Israeli technology firm Celltick service is Hutch India, the largest mobile firm in the country. the Celltick service gets multimedia to customers via a rolling menu far faster than would be possible with other systems. While not multimedia messaging, such a system gets people used to seeing people's phones as a device that can handle all different types of content. As a result 40% of the subscribers to the Hutch Alive, which uses Israeli technology firm Celltick's broadcast technology, regularly click for more pictures, sounds and images from the operator. ""Operators really need to start utilising the Celltick service to reach Operators's customers,"" said Yaron Toren, spokesman for Israeli technology firm Celltick. Until then, multimedia will be a message that is not getting through.",technologie
